"datasets/ontologies/model(BigModel(toOntology).csv 0).ttl",,,,
Layer,Info,Number of connected,csv row,pruning type
18,None,10,6,TOFD
18,None,10,6,TOFD
18,None,10,6,TOFD
18,None,10,6,TOFD
18,None,10,6,TOFD
18,None,10,6,TOFD
18,None,10,6,TOFD
18,None,10,6,TOFD
18,None,10,6,TOFD
18,None,10,6,TOFD
18,None,10,6,TOFD
18,None,10,6,TOFD
18,None,10,6,TOFD
18,None,10,6,TOFD
18,None,10,6,TOFD
18,None,10,6,TOFD
18,Highest Benign,10,6,TOFD
18,None,10,6,TOFD
18,None,10,6,TOFD
18,None,10,6,TOFD
18,None,10,6,TOFD
18,None,10,6,TOFD
18,None,10,6,TOFD
18,None,10,6,TOFD
18,None,10,6,TOFD
18,None,10,6,TOFD
18,None,10,6,TOFD
18,None,10,6,TOFD
18,None,10,6,TOFD
18,None,10,6,TOFD
18,None,8,6,TOFD
18,None,10,6,TOFD
18,Lowest Benign,10,6,TOFD
18,None,10,6,TOFD
18,None,10,6,TOFD
18,None,10,6,TOFD
18,None,10,6,TOFD
18,None,10,6,TOFD
18,None,10,6,TOFD
18,None,10,6,TOFD
18,None,10,6,TOFD
18,None,10,6,TOFD
18,None,10,6,TOFD
18,None,10,6,TOFD
18,None,10,6,TOFD
18,None,10,6,TOFD
18,None,9,6,TOFD
18,None,10,6,TOFD
18,None,9,6,TOFD
18,None,10,6,TOFD
18,None,10,6,TOFD
18,None,8,6,TOFD
18,None,10,6,TOFD
18,None,10,6,TOFD
18,None,10,6,TOFD
18,None,10,6,TOFD
18,None,10,6,TOFD
18,None,10,6,TOFD
18,None,10,6,TOFD
18,None,10,6,TOFD
18,None,10,6,TOFD
18,None,10,6,TOFD
18,None,10,6,TOFD
18,None,8,6,TOFD
18,None,10,6,TOFD
18,None,4,6,TOFD
18,None,8,6,TOFD
18,None,8,6,TOFD
17,None,10,6,TOFD
17,None,10,6,TOFD
17,None,10,6,TOFD
17,None,10,6,TOFD
17,None,10,6,TOFD
17,None,10,6,TOFD
17,None,10,6,TOFD
17,None,10,6,TOFD
17,None,10,6,TOFD
17,None,10,6,TOFD
17,None,10,6,TOFD
17,None,10,6,TOFD
17,None,10,6,TOFD
17,None,10,6,TOFD
17,None,10,6,TOFD
17,None,10,6,TOFD
17,None,10,6,TOFD
17,None,10,6,TOFD
17,None,10,6,TOFD
17,None,10,6,TOFD
17,None,10,6,TOFD
17,None,10,6,TOFD
17,None,10,6,TOFD
17,None,10,6,TOFD
17,None,10,6,TOFD
17,None,10,6,TOFD
17,None,10,6,TOFD
17,None,10,6,TOFD
17,None,10,6,TOFD
17,None,10,6,TOFD
17,None,10,6,TOFD
17,None,10,6,TOFD
17,None,10,6,TOFD
17,None,10,6,TOFD
17,None,10,6,TOFD
17,None,10,6,TOFD
17,None,10,6,TOFD
17,None,10,6,TOFD
17,None,10,6,TOFD
17,None,10,6,TOFD
17,None,10,6,TOFD
17,None,10,6,TOFD
17,None,10,6,TOFD
17,None,10,6,TOFD
17,None,10,6,TOFD
17,None,10,6,TOFD
17,None,10,6,TOFD
17,None,10,6,TOFD
17,None,10,6,TOFD
17,None,10,6,TOFD
17,Lowest Benign,10,6,TOFD
17,None,10,6,TOFD
17,None,10,6,TOFD
17,None,10,6,TOFD
17,None,10,6,TOFD
17,None,10,6,TOFD
17,Second Benign,10,6,TOFD
17,None,10,6,TOFD
17,None,10,6,TOFD
17,None,10,6,TOFD
17,None,10,6,TOFD
17,None,10,6,TOFD
17,None,10,6,TOFD
17,None,10,6,TOFD
17,None,10,6,TOFD
17,None,10,6,TOFD
17,None,10,6,TOFD
17,None,10,6,TOFD
17,None,10,6,TOFD
17,None,10,6,TOFD
17,None,10,6,TOFD
17,None,10,6,TOFD
17,None,10,6,TOFD
17,None,10,6,TOFD
17,None,9,6,TOFD
17,None,8,6,TOFD
17,None,10,6,TOFD
17,None,10,6,TOFD
17,None,10,6,TOFD
17,None,10,6,TOFD
17,None,10,6,TOFD
17,None,10,6,TOFD
17,None,10,6,TOFD
17,None,4,6,TOFD
17,None,8,6,TOFD
16,None,10,6,TOFD
16,None,10,6,TOFD
16,None,10,6,TOFD
16,None,10,6,TOFD
16,None,10,6,TOFD
16,None,10,6,TOFD
16,None,10,6,TOFD
16,Highest Benign,10,6,TOFD
16,None,10,6,TOFD
16,None,10,6,TOFD
16,None,10,6,TOFD
16,Second Benign,10,6,TOFD
16,None,10,6,TOFD
16,None,10,6,TOFD
16,None,10,6,TOFD
16,None,10,6,TOFD
16,None,10,6,TOFD
16,None,10,6,TOFD
16,None,10,6,TOFD
16,None,10,6,TOFD
16,None,10,6,TOFD
16,None,10,6,TOFD
16,None,10,6,TOFD
16,None,10,6,TOFD
16,None,10,6,TOFD
16,None,10,6,TOFD
16,None,10,6,TOFD
16,None,10,6,TOFD
16,None,10,6,TOFD
16,None,10,6,TOFD
16,None,10,6,TOFD
16,None,10,6,TOFD
16,None,10,6,TOFD
16,None,10,6,TOFD
16,None,10,6,TOFD
16,None,10,6,TOFD
16,None,10,6,TOFD
16,None,10,6,TOFD
16,None,10,6,TOFD
16,None,10,6,TOFD
16,None,10,6,TOFD
16,None,10,6,TOFD
16,None,10,6,TOFD
16,None,10,6,TOFD
16,None,10,6,TOFD
16,None,10,6,TOFD
16,None,10,6,TOFD
16,None,10,6,TOFD
16,None,10,6,TOFD
16,None,10,6,TOFD
16,None,10,6,TOFD
16,None,10,6,TOFD
16,None,10,6,TOFD
16,None,10,6,TOFD
16,None,10,6,TOFD
16,None,10,6,TOFD
16,None,10,6,TOFD
16,None,10,6,TOFD
16,None,10,6,TOFD
16,None,10,6,TOFD
16,None,10,6,TOFD
16,None,10,6,TOFD
16,None,10,6,TOFD
16,None,10,6,TOFD
16,None,10,6,TOFD
16,None,10,6,TOFD
16,None,10,6,TOFD
16,None,10,6,TOFD
16,None,10,6,TOFD
16,None,10,6,TOFD
16,None,10,6,TOFD
16,None,10,6,TOFD
16,None,10,6,TOFD
16,None,10,6,TOFD
16,None,10,6,TOFD
16,None,10,6,TOFD
16,None,10,6,TOFD
16,None,10,6,TOFD
16,None,10,6,TOFD
16,None,10,6,TOFD
16,None,10,6,TOFD
16,Lowest Benign,10,6,TOFD
16,None,10,6,TOFD
16,None,10,6,TOFD
16,None,10,6,TOFD
16,None,10,6,TOFD
16,None,10,6,TOFD
16,None,10,6,TOFD
16,None,10,6,TOFD
16,None,4,6,TOFD
16,None,8,6,TOFD
15,None,10,6,TOFD
15,None,10,6,TOFD
15,None,10,6,TOFD
15,None,10,6,TOFD
15,None,10,6,TOFD
15,None,10,6,TOFD
15,None,10,6,TOFD
15,None,10,6,TOFD
15,Second Benign,10,6,TOFD
15,None,10,6,TOFD
15,None,10,6,TOFD
15,None,10,6,TOFD
15,None,10,6,TOFD
15,None,10,6,TOFD
15,None,10,6,TOFD
15,None,10,6,TOFD
15,None,10,6,TOFD
15,None,10,6,TOFD
15,None,10,6,TOFD
15,None,10,6,TOFD
15,None,10,6,TOFD
15,None,10,6,TOFD
15,None,10,6,TOFD
15,None,10,6,TOFD
15,None,10,6,TOFD
15,None,10,6,TOFD
15,None,10,6,TOFD
15,None,10,6,TOFD
15,None,10,6,TOFD
15,None,10,6,TOFD
15,None,10,6,TOFD
15,None,10,6,TOFD
15,None,10,6,TOFD
15,None,10,6,TOFD
15,None,10,6,TOFD
15,None,10,6,TOFD
15,None,10,6,TOFD
15,None,10,6,TOFD
15,None,10,6,TOFD
15,None,10,6,TOFD
15,None,10,6,TOFD
15,None,10,6,TOFD
15,None,10,6,TOFD
15,None,10,6,TOFD
15,Lowest Benign,10,6,TOFD
15,None,10,6,TOFD
15,None,10,6,TOFD
15,None,10,6,TOFD
15,None,10,6,TOFD
15,None,10,6,TOFD
15,None,10,6,TOFD
15,None,10,6,TOFD
15,None,10,6,TOFD
15,None,10,6,TOFD
15,None,10,6,TOFD
15,None,10,6,TOFD
15,None,10,6,TOFD
15,None,10,6,TOFD
15,None,10,6,TOFD
15,None,10,6,TOFD
15,None,10,6,TOFD
15,None,10,6,TOFD
15,None,10,6,TOFD
15,None,10,6,TOFD
15,None,10,6,TOFD
15,None,10,6,TOFD
15,None,10,6,TOFD
15,None,10,6,TOFD
15,None,10,6,TOFD
15,None,10,6,TOFD
15,None,10,6,TOFD
15,None,10,6,TOFD
15,None,10,6,TOFD
15,None,10,6,TOFD
15,None,10,6,TOFD
15,Highest Benign,10,6,TOFD
15,None,10,6,TOFD
15,None,10,6,TOFD
15,None,10,6,TOFD
15,None,10,6,TOFD
15,None,10,6,TOFD
15,None,10,6,TOFD
15,None,10,6,TOFD
15,None,10,6,TOFD
15,None,10,6,TOFD
14,None,10,6,TOFD
14,None,10,6,TOFD
14,None,10,6,TOFD
14,None,10,6,TOFD
14,None,10,6,TOFD
14,None,10,6,TOFD
14,None,10,6,TOFD
14,None,10,6,TOFD
14,None,10,6,TOFD
14,None,10,6,TOFD
14,None,10,6,TOFD
14,None,10,6,TOFD
14,None,10,6,TOFD
14,None,10,6,TOFD
14,None,10,6,TOFD
14,None,10,6,TOFD
14,None,10,6,TOFD
14,None,10,6,TOFD
14,None,10,6,TOFD
14,None,10,6,TOFD
14,None,10,6,TOFD
14,None,10,6,TOFD
14,None,10,6,TOFD
14,None,10,6,TOFD
14,None,10,6,TOFD
14,None,10,6,TOFD
14,None,10,6,TOFD
14,None,10,6,TOFD
14,None,10,6,TOFD
14,None,10,6,TOFD
14,None,10,6,TOFD
14,None,10,6,TOFD
14,None,10,6,TOFD
14,None,10,6,TOFD
14,None,10,6,TOFD
14,None,10,6,TOFD
14,None,10,6,TOFD
14,None,10,6,TOFD
14,None,10,6,TOFD
14,None,10,6,TOFD
14,None,10,6,TOFD
14,None,10,6,TOFD
14,Lowest Benign,10,6,TOFD
14,None,10,6,TOFD
14,None,10,6,TOFD
14,None,10,6,TOFD
14,None,10,6,TOFD
14,None,10,6,TOFD
14,None,10,6,TOFD
14,None,10,6,TOFD
14,None,10,6,TOFD
14,None,10,6,TOFD
14,None,10,6,TOFD
14,None,10,6,TOFD
14,None,10,6,TOFD
14,None,10,6,TOFD
14,None,10,6,TOFD
14,None,10,6,TOFD
14,None,10,6,TOFD
14,Second Benign,10,6,TOFD
14,None,10,6,TOFD
14,None,10,6,TOFD
14,None,10,6,TOFD
14,None,10,6,TOFD
14,None,10,6,TOFD
14,None,10,6,TOFD
14,None,10,6,TOFD
14,None,10,6,TOFD
14,None,10,6,TOFD
14,None,10,6,TOFD
14,None,10,6,TOFD
14,None,10,6,TOFD
14,None,10,6,TOFD
14,None,10,6,TOFD
14,None,10,6,TOFD
14,None,10,6,TOFD
14,None,10,6,TOFD
14,None,10,6,TOFD
14,None,10,6,TOFD
14,None,10,6,TOFD
14,None,10,6,TOFD
14,Highest Benign,10,6,TOFD
14,None,10,6,TOFD
14,None,10,6,TOFD
14,None,10,6,TOFD
14,None,10,6,TOFD
14,None,10,6,TOFD
14,None,10,6,TOFD
13,None,10,6,TOFD
13,None,10,6,TOFD
13,None,10,6,TOFD
13,None,10,6,TOFD
13,None,10,6,TOFD
13,None,10,6,TOFD
13,None,10,6,TOFD
13,None,10,6,TOFD
13,None,10,6,TOFD
13,None,10,6,TOFD
13,None,10,6,TOFD
13,None,10,6,TOFD
13,None,10,6,TOFD
13,None,10,6,TOFD
13,None,10,6,TOFD
13,None,10,6,TOFD
13,None,10,6,TOFD
13,None,10,6,TOFD
13,None,10,6,TOFD
13,None,10,6,TOFD
13,None,10,6,TOFD
13,None,10,6,TOFD
13,Highest Benign,10,6,TOFD
13,None,10,6,TOFD
13,None,10,6,TOFD
13,None,10,6,TOFD
13,None,10,6,TOFD
13,None,10,6,TOFD
13,None,10,6,TOFD
13,None,10,6,TOFD
13,None,10,6,TOFD
13,None,10,6,TOFD
13,None,10,6,TOFD
13,None,10,6,TOFD
13,None,10,6,TOFD
13,None,10,6,TOFD
13,None,10,6,TOFD
13,None,10,6,TOFD
13,None,10,6,TOFD
13,None,10,6,TOFD
13,None,10,6,TOFD
13,None,10,6,TOFD
13,None,10,6,TOFD
13,Lowest Benign,10,6,TOFD
13,None,10,6,TOFD
13,None,10,6,TOFD
13,None,10,6,TOFD
13,None,10,6,TOFD
13,None,10,6,TOFD
13,None,10,6,TOFD
13,None,10,6,TOFD
13,None,10,6,TOFD
13,None,10,6,TOFD
13,None,10,6,TOFD
13,None,10,6,TOFD
13,None,10,6,TOFD
13,None,10,6,TOFD
13,None,10,6,TOFD
13,None,10,6,TOFD
13,None,10,6,TOFD
13,None,10,6,TOFD
13,None,10,6,TOFD
13,None,10,6,TOFD
13,None,10,6,TOFD
13,None,10,6,TOFD
13,None,10,6,TOFD
13,None,10,6,TOFD
13,None,10,6,TOFD
13,None,10,6,TOFD
13,None,10,6,TOFD
13,None,10,6,TOFD
13,None,10,6,TOFD
13,None,10,6,TOFD
13,None,10,6,TOFD
13,None,10,6,TOFD
13,None,10,6,TOFD
13,None,10,6,TOFD
13,None,10,6,TOFD
13,None,10,6,TOFD
13,None,10,6,TOFD
13,None,10,6,TOFD
13,None,10,6,TOFD
13,None,10,6,TOFD
13,None,10,6,TOFD
13,None,10,6,TOFD
13,None,10,6,TOFD
13,None,10,6,TOFD
12,None,10,6,TOFD
12,None,10,6,TOFD
12,None,10,6,TOFD
12,None,10,6,TOFD
12,None,10,6,TOFD
12,None,10,6,TOFD
12,None,10,6,TOFD
12,None,10,6,TOFD
12,None,10,6,TOFD
12,None,10,6,TOFD
12,None,10,6,TOFD
12,None,10,6,TOFD
12,None,10,6,TOFD
12,None,10,6,TOFD
12,None,10,6,TOFD
12,None,10,6,TOFD
12,None,10,6,TOFD
12,None,10,6,TOFD
12,None,10,6,TOFD
12,None,10,6,TOFD
12,None,10,6,TOFD
12,None,10,6,TOFD
12,None,10,6,TOFD
12,None,10,6,TOFD
12,None,10,6,TOFD
12,None,10,6,TOFD
12,None,10,6,TOFD
12,None,10,6,TOFD
12,None,10,6,TOFD
12,None,10,6,TOFD
12,None,10,6,TOFD
12,None,10,6,TOFD
12,None,10,6,TOFD
12,None,10,6,TOFD
12,None,10,6,TOFD
12,None,10,6,TOFD
12,Second Benign,10,6,TOFD
12,None,10,6,TOFD
12,None,10,6,TOFD
12,None,10,6,TOFD
12,None,10,6,TOFD
12,None,10,6,TOFD
12,None,10,6,TOFD
12,None,10,6,TOFD
12,None,10,6,TOFD
12,None,10,6,TOFD
12,Lowest Benign,10,6,TOFD
12,None,10,6,TOFD
12,None,10,6,TOFD
12,None,10,6,TOFD
12,None,10,6,TOFD
12,None,10,6,TOFD
12,None,10,6,TOFD
12,None,10,6,TOFD
12,None,10,6,TOFD
12,None,10,6,TOFD
12,None,10,6,TOFD
12,None,10,6,TOFD
12,None,10,6,TOFD
12,None,10,6,TOFD
12,None,10,6,TOFD
12,None,10,6,TOFD
12,None,10,6,TOFD
12,None,10,6,TOFD
12,None,10,6,TOFD
12,None,10,6,TOFD
12,None,10,6,TOFD
12,None,10,6,TOFD
12,None,10,6,TOFD
12,Highest Benign,10,6,TOFD
12,None,10,6,TOFD
12,None,10,6,TOFD
12,None,10,6,TOFD
12,None,10,6,TOFD
12,None,10,6,TOFD
12,None,10,6,TOFD
12,None,10,6,TOFD
12,None,10,6,TOFD
11,None,10,6,TOFD
11,None,10,6,TOFD
11,None,10,6,TOFD
11,None,10,6,TOFD
11,None,10,6,TOFD
11,None,10,6,TOFD
11,None,10,6,TOFD
11,None,10,6,TOFD
11,None,10,6,TOFD
11,None,10,6,TOFD
11,None,10,6,TOFD
11,None,10,6,TOFD
11,None,10,6,TOFD
11,None,10,6,TOFD
11,None,10,6,TOFD
11,None,10,6,TOFD
11,Lowest Benign,10,6,TOFD
11,None,10,6,TOFD
11,None,10,6,TOFD
11,None,10,6,TOFD
11,None,10,6,TOFD
11,None,10,6,TOFD
11,None,10,6,TOFD
11,None,10,6,TOFD
11,None,10,6,TOFD
11,None,10,6,TOFD
11,None,10,6,TOFD
11,None,10,6,TOFD
11,None,10,6,TOFD
11,None,10,6,TOFD
11,None,10,6,TOFD
11,None,10,6,TOFD
11,None,10,6,TOFD
11,None,10,6,TOFD
11,None,10,6,TOFD
11,Second Benign,10,6,TOFD
11,None,10,6,TOFD
11,None,10,6,TOFD
11,None,10,6,TOFD
11,None,10,6,TOFD
11,None,10,6,TOFD
11,None,10,6,TOFD
11,None,10,6,TOFD
11,None,10,6,TOFD
11,None,10,6,TOFD
11,None,10,6,TOFD
11,None,10,6,TOFD
11,None,10,6,TOFD
11,None,10,6,TOFD
11,None,10,6,TOFD
11,None,10,6,TOFD
11,None,10,6,TOFD
11,None,10,6,TOFD
11,None,10,6,TOFD
11,None,10,6,TOFD
11,None,10,6,TOFD
11,None,10,6,TOFD
11,None,10,6,TOFD
11,None,10,6,TOFD
11,None,10,6,TOFD
11,None,10,6,TOFD
11,None,10,6,TOFD
11,None,10,6,TOFD
11,None,10,6,TOFD
11,None,10,6,TOFD
11,None,10,6,TOFD
11,None,10,6,TOFD
11,Highest Benign,10,6,TOFD
11,None,10,6,TOFD
11,None,10,6,TOFD
11,None,10,6,TOFD
11,None,10,6,TOFD
11,None,10,6,TOFD
11,None,10,6,TOFD
11,None,10,6,TOFD
11,None,10,6,TOFD
11,None,10,6,TOFD
11,None,10,6,TOFD
11,None,10,6,TOFD
11,None,10,6,TOFD
11,None,10,6,TOFD
11,None,10,6,TOFD
11,None,10,6,TOFD
11,None,10,6,TOFD
11,None,10,6,TOFD
11,None,10,6,TOFD
10,None,10,6,TOFD
10,None,10,6,TOFD
10,None,10,6,TOFD
10,None,10,6,TOFD
10,None,10,6,TOFD
10,None,10,6,TOFD
10,None,10,6,TOFD
10,None,10,6,TOFD
10,None,10,6,TOFD
10,None,10,6,TOFD
10,None,10,6,TOFD
10,None,10,6,TOFD
10,None,10,6,TOFD
10,None,10,6,TOFD
10,None,10,6,TOFD
10,None,10,6,TOFD
10,None,10,6,TOFD
10,None,10,6,TOFD
10,None,10,6,TOFD
10,None,10,6,TOFD
10,None,10,6,TOFD
10,None,10,6,TOFD
10,None,10,6,TOFD
10,None,10,6,TOFD
10,None,10,6,TOFD
10,None,10,6,TOFD
10,None,10,6,TOFD
10,None,10,6,TOFD
10,None,10,6,TOFD
10,None,10,6,TOFD
10,None,10,6,TOFD
10,None,10,6,TOFD
10,Highest Benign,10,6,TOFD
10,None,10,6,TOFD
10,Lowest DNS Flood,10,6,TOFD
10,None,10,6,TOFD
10,None,10,6,TOFD
10,None,10,6,TOFD
10,None,10,6,TOFD
10,None,10,6,TOFD
10,None,10,6,TOFD
10,None,10,6,TOFD
10,None,10,6,TOFD
10,None,10,6,TOFD
10,None,10,6,TOFD
10,None,10,6,TOFD
10,None,10,6,TOFD
10,None,10,6,TOFD
10,None,10,6,TOFD
10,None,10,6,TOFD
10,None,10,6,TOFD
10,None,10,6,TOFD
10,Lowest Benign,10,6,TOFD
10,None,10,6,TOFD
10,None,10,6,TOFD
10,None,10,6,TOFD
10,None,10,6,TOFD
10,None,10,6,TOFD
10,None,10,6,TOFD
10,None,10,6,TOFD
10,None,10,6,TOFD
10,Second Benign,10,6,TOFD
10,None,10,6,TOFD
10,None,10,6,TOFD
10,None,10,6,TOFD
10,None,10,6,TOFD
10,None,10,6,TOFD
10,None,10,6,TOFD
10,None,10,6,TOFD
10,None,10,6,TOFD
10,None,10,6,TOFD
10,None,10,6,TOFD
10,None,10,6,TOFD
10,None,10,6,TOFD
10,None,10,6,TOFD
10,None,10,6,TOFD
10,None,10,6,TOFD
10,None,10,6,TOFD
10,None,10,6,TOFD
10,None,10,6,TOFD
10,None,10,6,TOFD
10,None,10,6,TOFD
10,None,10,6,TOFD
10,None,10,6,TOFD
10,None,10,6,TOFD
10,None,10,6,TOFD
10,None,10,6,TOFD
10,None,10,6,TOFD
10,None,10,6,TOFD
9,None,10,6,TOFD
9,None,10,6,TOFD
9,None,10,6,TOFD
9,None,10,6,TOFD
9,None,10,6,TOFD
9,None,10,6,TOFD
9,None,10,6,TOFD
9,None,10,6,TOFD
9,None,10,6,TOFD
9,None,10,6,TOFD
9,None,10,6,TOFD
9,None,10,6,TOFD
9,None,10,6,TOFD
9,None,10,6,TOFD
9,None,10,6,TOFD
9,None,10,6,TOFD
9,None,10,6,TOFD
9,None,10,6,TOFD
9,None,10,6,TOFD
9,None,10,6,TOFD
9,None,10,6,TOFD
9,Second Benign,10,6,TOFD
9,None,10,6,TOFD
9,None,10,6,TOFD
9,None,10,6,TOFD
9,None,10,6,TOFD
9,None,10,6,TOFD
9,None,10,6,TOFD
9,None,10,6,TOFD
9,None,10,6,TOFD
9,None,10,6,TOFD
9,None,10,6,TOFD
9,None,10,6,TOFD
9,None,10,6,TOFD
9,None,10,6,TOFD
9,None,10,6,TOFD
9,None,10,6,TOFD
9,None,10,6,TOFD
9,None,10,6,TOFD
9,None,10,6,TOFD
9,None,10,6,TOFD
9,None,10,6,TOFD
9,None,10,6,TOFD
9,None,10,6,TOFD
9,None,10,6,TOFD
9,None,10,6,TOFD
9,None,10,6,TOFD
9,None,10,6,TOFD
9,None,10,6,TOFD
9,None,10,6,TOFD
9,None,10,6,TOFD
9,None,10,6,TOFD
9,None,10,6,TOFD
9,None,10,6,TOFD
9,None,10,6,TOFD
9,None,10,6,TOFD
9,None,10,6,TOFD
9,None,10,6,TOFD
9,None,10,6,TOFD
9,Lowest Benign,10,6,TOFD
9,None,10,6,TOFD
9,None,10,6,TOFD
9,None,10,6,TOFD
9,None,10,6,TOFD
9,None,10,6,TOFD
9,None,10,6,TOFD
9,None,10,6,TOFD
9,None,10,6,TOFD
9,None,10,6,TOFD
9,None,10,6,TOFD
9,None,10,6,TOFD
9,None,10,6,TOFD
9,None,10,6,TOFD
9,None,10,6,TOFD
9,None,10,6,TOFD
9,None,10,6,TOFD
9,None,10,6,TOFD
9,None,10,6,TOFD
9,None,10,6,TOFD
9,None,10,6,TOFD
9,None,10,6,TOFD
9,None,10,6,TOFD
9,None,10,6,TOFD
9,None,10,6,TOFD
9,None,10,6,TOFD
8,None,10,6,TOFD
8,None,10,6,TOFD
8,None,10,6,TOFD
8,None,10,6,TOFD
8,None,10,6,TOFD
8,None,10,6,TOFD
8,None,10,6,TOFD
8,None,10,6,TOFD
8,None,10,6,TOFD
8,None,10,6,TOFD
8,None,10,6,TOFD
8,None,10,6,TOFD
8,None,10,6,TOFD
8,None,10,6,TOFD
8,None,10,6,TOFD
8,None,10,6,TOFD
8,None,10,6,TOFD
8,None,10,6,TOFD
8,None,10,6,TOFD
8,Second Vulnerability Scan,10,6,TOFD
8,None,10,6,TOFD
8,None,10,6,TOFD
8,None,10,6,TOFD
8,None,10,6,TOFD
8,Second Benign,10,6,TOFD
8,None,10,6,TOFD
8,None,10,6,TOFD
8,None,10,6,TOFD
8,None,10,6,TOFD
8,None,10,6,TOFD
8,None,10,6,TOFD
8,None,10,6,TOFD
8,None,10,6,TOFD
8,None,10,6,TOFD
8,None,10,6,TOFD
8,None,10,6,TOFD
8,None,10,6,TOFD
8,None,10,6,TOFD
8,None,10,6,TOFD
8,Second DNS Flood,10,6,TOFD
8,None,10,6,TOFD
8,None,10,6,TOFD
8,None,10,6,TOFD
8,None,10,6,TOFD
8,None,10,6,TOFD
8,None,10,6,TOFD
8,None,10,6,TOFD
8,None,10,6,TOFD
8,Lowest Benign,10,6,TOFD
8,None,10,6,TOFD
8,None,10,6,TOFD
8,None,10,6,TOFD
8,None,10,6,TOFD
8,None,10,6,TOFD
8,None,10,6,TOFD
8,None,10,6,TOFD
8,None,10,6,TOFD
8,None,10,6,TOFD
8,None,10,6,TOFD
8,None,10,6,TOFD
8,None,10,6,TOFD
8,None,10,6,TOFD
8,None,10,6,TOFD
8,None,10,6,TOFD
8,None,10,6,TOFD
8,None,10,6,TOFD
8,None,10,6,TOFD
8,None,10,6,TOFD
8,None,10,6,TOFD
8,None,10,6,TOFD
8,None,10,6,TOFD
8,None,10,6,TOFD
8,None,10,6,TOFD
8,None,10,6,TOFD
8,None,10,6,TOFD
8,None,10,6,TOFD
8,None,10,6,TOFD
8,None,10,6,TOFD
8,None,10,6,TOFD
8,None,10,6,TOFD
8,None,10,6,TOFD
8,None,10,6,TOFD
8,None,10,6,TOFD
7,None,10,6,TOFD
7,None,10,6,TOFD
7,None,10,6,TOFD
7,None,10,6,TOFD
7,None,10,6,TOFD
7,None,10,6,TOFD
7,None,10,6,TOFD
7,None,10,6,TOFD
7,None,10,6,TOFD
7,None,10,6,TOFD
7,None,10,6,TOFD
7,None,10,6,TOFD
7,None,10,6,TOFD
7,None,10,6,TOFD
7,None,10,6,TOFD
7,Second Benign,10,6,TOFD
7,None,10,6,TOFD
7,None,10,6,TOFD
7,None,10,6,TOFD
7,None,10,6,TOFD
7,None,10,6,TOFD
7,None,10,6,TOFD
7,None,10,6,TOFD
7,None,10,6,TOFD
7,None,10,6,TOFD
7,None,10,6,TOFD
7,None,10,6,TOFD
7,None,10,6,TOFD
7,None,10,6,TOFD
7,None,10,6,TOFD
7,None,10,6,TOFD
7,Second DNS Flood,10,6,TOFD
7,None,10,6,TOFD
7,None,10,6,TOFD
7,None,10,6,TOFD
7,None,10,6,TOFD
7,None,10,6,TOFD
7,None,10,6,TOFD
7,None,10,6,TOFD
7,None,10,6,TOFD
7,None,10,6,TOFD
7,Highest Benign,10,6,TOFD
7,None,10,6,TOFD
7,None,10,6,TOFD
7,None,10,6,TOFD
7,None,10,6,TOFD
7,None,10,6,TOFD
7,None,10,6,TOFD
7,None,10,6,TOFD
7,None,10,6,TOFD
7,None,10,6,TOFD
7,None,10,6,TOFD
7,None,10,6,TOFD
7,None,10,6,TOFD
7,None,10,6,TOFD
7,None,10,6,TOFD
7,None,10,6,TOFD
7,None,10,6,TOFD
7,None,10,6,TOFD
7,None,10,6,TOFD
7,None,10,6,TOFD
7,None,10,6,TOFD
7,None,10,6,TOFD
7,None,10,6,TOFD
7,None,10,6,TOFD
7,None,10,6,TOFD
7,None,10,6,TOFD
7,None,10,6,TOFD
7,None,10,6,TOFD
7,None,10,6,TOFD
7,None,10,6,TOFD
7,None,10,6,TOFD
7,Highest DNS Flood,10,6,TOFD
7,None,10,6,TOFD
7,None,10,6,TOFD
7,None,10,6,TOFD
7,None,10,6,TOFD
7,None,10,6,TOFD
7,None,10,6,TOFD
7,None,10,6,TOFD
7,None,10,6,TOFD
7,Second Vulnerability Scan,10,6,TOFD
6,None,10,6,TOFD
6,None,10,6,TOFD
6,None,10,6,TOFD
6,None,10,6,TOFD
6,None,10,6,TOFD
6,Lowest DNS Flood,10,6,TOFD
6,None,10,6,TOFD
6,None,10,6,TOFD
6,None,10,6,TOFD
6,None,10,6,TOFD
6,None,10,6,TOFD
6,None,10,6,TOFD
6,None,10,6,TOFD
6,None,10,6,TOFD
6,Second DNS Flood,10,6,TOFD
6,None,10,6,TOFD
6,Second Vulnerability Scan,10,6,TOFD
6,None,10,6,TOFD
6,None,10,6,TOFD
6,None,10,6,TOFD
6,None,10,6,TOFD
6,None,10,6,TOFD
6,None,10,6,TOFD
6,None,10,6,TOFD
6,None,10,6,TOFD
6,None,10,6,TOFD
6,None,10,6,TOFD
6,None,10,6,TOFD
6,None,10,6,TOFD
6,None,10,6,TOFD
6,None,10,6,TOFD
6,None,10,6,TOFD
6,None,10,6,TOFD
6,None,10,6,TOFD
6,None,10,6,TOFD
6,None,10,6,TOFD
6,None,10,6,TOFD
6,None,10,6,TOFD
6,None,10,6,TOFD
6,None,10,6,TOFD
6,None,10,6,TOFD
6,None,10,6,TOFD
6,None,10,6,TOFD
6,None,10,6,TOFD
6,Highest DNS Flood,10,6,TOFD
6,None,10,6,TOFD
6,Highest Benign,10,6,TOFD
